url,idvscore,reviewer,dateP,Rev,cleaned_reviews,topic
https://www.metacritic.com/movie/birds-of-passage,90.0, 'Joe Morgenstern'," 'Feb 15, 2019'"," 'The film can be harrowing in its repetitive violence, but never less than fascinating as a piece of ethnology, with magic-realist dimensions, that amounts to an origin story of the Latin American drug trade.'", the film can be harrowing in its repetitive violence but never less than fascinating as a piece of ethnology with magicrealist dimensions that amounts to an origin story of the latin american drug trade,0.0
https://www.metacritic.com/movie/disobedience,75.0, 'David Ehrlich', None," 'Disobedience is a beautiful, fraught, and emotionally nuanced drama that wrestles with hard questions about the tension between the life we re born into and the one we choose for ourselves.'", disobedience is a beautiful fraught and emotionally nuanced drama that wrestles with hard questions about the tension between the life we re born into and the one we choose for ourselves,0.0
https://www.metacritic.com/movie/notes-on-a-scandal,30.0, 'Phil Hall', None," 'Sadly, the whole affair is little more than ennui with a pedigree.'", sadly the whole affair is little more than ennui with a pedigree,0.0
https://www.metacritic.com/movie/30-days-of-night,50.0, 'Dennis Harvey', None," 'Excels at bloodthirsty action, though dialogue and human-interest aspects are a tad anemic. Result is a mixed bag but has a catchy premise and quite enough splatter to satisfy gorehounds.'", excels at bloodthirsty action though dialogue and humaninterest aspects are a tad anemic result is a mixed bag but has a catchy premise and quite enough splatter to satisfy gorehounds,0.0
https://www.metacritic.com/movie/brief-interviews-with-hideous-men,50.0, 'David Edelstein', None, 'Works only in spurts.', works only in spurts,0.0
https://www.metacritic.com/movie/collateral-beauty,50.0, 'Roger Moore'," 'Dec 13, 2016'"," 'If Collateral fails to move you and it might, because I was untouched it may have to do with the clumsy clockwork machinations of a script that has to make its entire unholy and unethical premise seem logical and understandable.'", if collateral fails to move you and it might because i was untouched it may have to do with the clumsy clockwork machinations of a script that has to make its entire unholy and unethical premise seem logical and understandable,0.0
https://www.metacritic.com/movie/not-one-less,70.0, 'Ken Fox', None, 'This is much more than a typically one-dimensional message-movie -- it s obviously the work of a master filmmaker .', this is much more than a typically onedimensional messagemovie  it s obviously the work of a master filmmaker ,0.0
https://www.metacritic.com/movie/matangimayamia,75.0, 'Roger Moore'," 'Sep 25, 2018'"," 'Her style, smart outspokenness, controlling her image and art, are a wonder to behold.'", her style smart outspokenness controlling her image and art are a wonder to behold,0.0
https://www.metacritic.com/movie/lisa-picard-is-famous,40.0, 'Jessica Winter', None, 'Comes down to two sorely limited and rapidly tiresome characters.', comes down to two sorely limited and rapidly tiresome characters,0.0
https://www.metacritic.com/movie/hillbilly-elegy,50.0, 'Owen Gleiberman'," 'Nov 10, 2020'"," 'As long as Close is acting up an award-worthy storm (her performance is actually quite meticulous), Hillbilly Elegy is never less than alive. Adams does some showpiece acting of her own, but as skillful as her performance is, she never gets us to look at Bev with pity and terror.'", as long as close is acting up an awardworthy storm her performance is actually quite meticulous hillbilly elegy is never less than alive adams does some showpiece acting of her own but as skillful as her performance is she never gets us to look at bev with pity and terror,0.0
https://www.metacritic.com/movie/lust-caution,100.0, 'Ken Fox', None," 'Lee has perfectly captured the details, textures, sights and sounds of a China caught between East and West, occupied by an ancient enemy and quaking on the eve of an earth-shaking revolution.'", lee has perfectly captured the details textures sights and sounds of a china caught between east and west occupied by an ancient enemy and quaking on the eve of an earthshaking revolution,0.0
https://www.metacritic.com/movie/fifty-shades-darker,50.0, 'Meredith Goldstein'," 'Feb 9, 2017'"," 'Even with an improved Dornan, the movie still belongs to Johnson, a character actress capable of making light of a movie pretending to be darker.'", even with an improved dornan the movie still belongs to johnson a character actress capable of making light of a movie pretending to be darker,0.0
https://www.metacritic.com/movie/maze-runner-the-death-cure,38.0, 'James Berardinelli'," 'Jan 26, 2018'"," 'If I knew definitively what the plural was for the term deus ex machina, I d apply it here. Rarely can I remember a movie filled with so many miraculous rescues and associated contrivances.'", if i knew definitively what the plural was for the term deus ex machina i d apply it here rarely can i remember a movie filled with so many miraculous rescues and associated contrivances,0.0
https://www.metacritic.com/movie/hellboy,88.0, 'Roger Ebert', None," 'One of those rare movies that s not only based on a comic book, but also feels like a comic book. It s vibrating with energy, and you can sense the zeal and joy in its making.'", one of those rare movies that s not only based on a comic book but also feels like a comic book it s vibrating with energy and you can sense the zeal and joy in its making,0.0
https://www.metacritic.com/movie/iron-man,90.0, None, None," 'Iron Man, too, is something that people will see regardless of the reviews, but here is the point: Where Michael Bay (Transformers) has mastered a kind of sensory-assaulting pop art, Favreau is a born storyteller who engages the audience s imagination rather than crushing it in a tsunami of digital noise.'", iron man too is something that people will see regardless of the reviews but here is the point where michael bay transformers has mastered a kind of sensoryassaulting pop art favreau is a born storyteller who engages the audience s imagination rather than crushing it in a tsunami of digital noise,0.0
https://www.metacritic.com/movie/the-illusionist-1969,60.0, 'Stephanie Zacharek'," 'Dec 21, 2010'"," 'The animation itself is technically gorgeous, a class act all the way. But there s so little to be found in the faces of the characters, or even in the way their limbs move (much of it adopted, cleverly enough, from Tati s own physical style), that it s not clear what we re supposed to feel for them.'", the animation itself is technically gorgeous a class act all the way but there s so little to be found in the faces of the characters or even in the way their limbs move much of it adopted cleverly enough from tati s own physical style that it s not clear what we re supposed to feel for them,0.0
https://www.metacritic.com/movie/v-for-vendetta,75.0, 'Owen Gleiberman', None," 'As a fix of pop iconography, V for Vendetta is eyeball grabbing, even if it lacks the relentless videogame bravura that sold the Matrix films. As a movie, however, it s merely okay, with a pivotal dramatic weakness: Evey, for all the attentions of her revolutionary Svengali, remains, in essence, a bystander, and Portman, her head shaved, plays her like Joan of Arc as a tremulous Girl Scout.'", as a fix of pop iconography v for vendetta is eyeball grabbing even if it lacks the relentless videogame bravura that sold the matrix films as a movie however it s merely okay with a pivotal dramatic weakness evey for all the attentions of her revolutionary svengali remains in essence a bystander and portman her head shaved plays her like joan of arc as a tremulous girl scout,0.0
https://www.metacritic.com/movie/most-beautiful-island,80.0, 'Andy Webster'," 'Nov 2, 2017'"," 'Dark corners of the immigrant experience in New York City, especially for women, are frighteningly dramatized in Ana Asensio s suspense film Most Beautiful Island, a modest but effective writing-directing debut.'", dark corners of the immigrant experience in new york city especially for women are frighteningly dramatized in ana asensio s suspense film most beautiful island a modest but effective writingdirecting debut,0.0
https://www.metacritic.com/movie/flowers,75.0, 'Gary Garrison'," 'Nov 30, 2015'", 'Letting such a film slip into the melodramatic could have been very easy. But Gara o and Goenaga tactfully navigate the delicacies of death and the difficulties (and guilt) of life with a quiet poise that make for a film that is as enriching as it is disheartening.', letting such a film slip into the melodramatic could have been very easy but gara o and goenaga tactfully navigate the delicacies of death and the difficulties and guilt of life with a quiet poise that make for a film that is as enriching as it is disheartening,0.0
